
These predictions were generated by SeaState on 29-Aug-2025 at 12:34:18.




      Time       Wave1Elev       Wave2Elev       Wave3Elev       Wave4Elev       Wave5Elev         FVel1xi         FVel2xi         FVel3xi         FVel4xi         FVel5xi         FAcc1xi         FAcc2xi         FAcc3xi         FAcc4xi         FAcc5xi          FDynP1          FDynP2          FDynP3          FDynP4          FDynP5
  276.4000   0.1303659E+01  -0.8074948E+00   0.2071778E+00  -0.3644369E+00   0.2203005E+00   0.2167286E+01   0.2339897E+00   0.1381108E+01   0.4941481E+00   0.1268203E+01  -0.1733399E+00  -0.3016925E+00  -0.7131602E+00  -0.3248293E+00  -0.8256650E+00   0.1280027E+05  -0.7896706E+04   0.1948627E+04  -0.3408388E+04   0.2095386E+04
  276.6000   0.1279536E+01  -0.7532801E+00   0.5854125E-01  -0.3730295E+00   0.6986854E-01   0.2144924E+01   0.2071701E+00   0.1261629E+01   0.5279620E+00   0.1056245E+01  -0.2108518E+00   0.1545134E+00  -0.5946161E+00   0.3189448E+00  -0.9805366E+00   0.1253883E+05  -0.7305176E+04   0.4576240E+03  -0.3544433E+04   0.6838989E+03
  276.8000   0.1193294E+01  -0.6427663E+00  -0.1202346E+00  -0.3406924E+00  -0.9094132E-01   0.2047148E+01   0.2642460E+00   0.1087018E+01   0.6128433E+00   0.8108553E+00  -0.8155632E+00   0.3730245E+00  -0.1077139E+01   0.2501960E+00  -0.1017558E+01   0.1168469E+05  -0.6191807E+04  -0.1305459E+04  -0.3285884E+04  -0.7985821E+03
  277.0000   0.1028112E+01  -0.4772940E+00  -0.3350378E+00  -0.2981544E+00  -0.2261481E+00   0.1787231E+01   0.3890710E+00   0.8091034E+00   0.6567475E+00   0.6023122E+00  -0.1218990E+01   0.9221690E+00  -0.1192286E+01   0.2856829E+00  -0.5305422E+00   0.1015124E+05  -0.4560866E+04  -0.3350773E+04  -0.2859611E+04  -0.2041237E+04
  277.2000   0.8309031E+00  -0.2460845E+00  -0.5411196E+00  -0.2246276E+00  -0.2860899E+00   0.1506963E+01   0.6703203E+00   0.5618315E+00   0.7560788E+00   0.5864917E+00  -0.1157019E+01   0.1198884E+01  -0.9935775E+00   0.6457239E+00   0.2159053E+00   0.8304322E+04  -0.2375644E+04  -0.5339038E+04  -0.2149861E+04  -0.2671299E+04
  277.4000   0.6305018E+00  -0.1091870E-01  -0.7230171E+00  -0.1166560E+00  -0.2896101E+00   0.1240412E+01   0.8993912E+00   0.3612796E+00   0.9422119E+00   0.6932622E+00  -0.1072162E+01   0.8768121E+00  -0.9532524E+00   0.8172972E+00   0.3585488E+00   0.6413709E+04  -0.9651582E+02  -0.7120409E+04  -0.1161052E+04  -0.2819615E+04
  277.6000   0.4590499E+00   0.2133086E+00  -0.8933108E+00  -0.5037252E-02  -0.2880095E+00   0.1050806E+01   0.1079599E+01   0.1204939E+00   0.1132022E+01   0.7632737E+00  -0.4996917E+00   0.8016461E+00  -0.1102507E+01   0.7475135E+00   0.1611088E+00   0.4758828E+04   0.2127976E+04  -0.8729943E+04  -0.1444833E+03  -0.2869320E+04
  277.8000   0.3413426E+00   0.4248262E+00  -0.1032015E+01   0.8472577E-01  -0.2943461E+00   0.1015888E+01   0.1214066E+01  -0.1326283E+00   0.1286915E+01   0.7875516E+00  -0.1291357E+00   0.6162026E+00  -0.8400494E+00   0.4375387E+00   0.2100968E-01   0.3532652E+04   0.4267612E+04  -0.9973359E+04   0.6717745E+03  -0.2949294E+04
  278.0000   0.2447366E+00   0.6397182E+00  -0.1085629E+01   0.1227607E+00  -0.3098776E+00   0.1005381E+01   0.1362028E+01  -0.2581102E+00   0.1322197E+01   0.7637111E+00  -0.9730025E-01   0.9526981E+00  -0.3918834E-01  -0.6820246E-01  -0.1302163E+00   0.2512097E+04   0.6428846E+04  -0.1042863E+05   0.1049938E+04  -0.3082185E+04
  278.2000   0.1547694E+00   0.8753389E+00  -0.1017457E+01   0.1115352E+00  -0.3188493E+00   0.9992583E+00   0.1609484E+01  -0.1430030E+00   0.1256428E+01   0.7500942E+00  -0.1382536E+00   0.1107624E+01   0.8503315E+00  -0.3670931E+00   0.2231252E-01   0.1573534E+04   0.8717407E+04  -0.9822060E+04   0.1002257E+04  -0.3159645E+04
  278.4000   0.5451339E-01   0.1096483E+01  -0.8611004E+00   0.7323592E-01  -0.3240287E+00   0.9383218E+00   0.1836996E+01   0.1125010E+00   0.1140714E+01   0.7304101E+00  -0.3667639E+00   0.9999206E+00   0.1053893E+01  -0.4004579E+00  -0.2399688E+00   0.5920101E+03   0.1087534E+05  -0.8406376E+04   0.7078003E+03  -0.3184268E+04
  278.6000  -0.4404211E-01   0.1299400E+01  -0.6775814E+00   0.4325191E-01  -0.3281748E+00   0.8551822E+00   0.2074542E+01   0.3331832E+00   0.1082357E+01   0.6581106E+00  -0.1595928E+00   0.1157580E+01   0.8884337E+00  -0.1213476E+00   0.2629299E-01  -0.3447030E+03   0.1283359E+05  -0.6650894E+04   0.4419689E+03  -0.3148381E+04
  278.8000  -0.1023374E+00   0.1478349E+01  -0.4795904E+00   0.1995907E-01  -0.2763155E+00   0.8889521E+00   0.2351171E+01   0.5226538E+00   0.1048925E+01   0.7504516E+00   0.3476145E+00   0.1042639E+01   0.9375603E+00  -0.1991676E+00   0.5990543E+00  -0.9765570E+03   0.1449663E+05  -0.4697451E+04   0.2264047E+03  -0.2677311E+04
  279.0000  -0.1324880E+00   0.1589134E+01  -0.2581109E+00   0.3230347E-02  -0.1948947E+00   0.1017862E+01   0.2544554E+01   0.7405667E+00   0.1021007E+01   0.9076104E+00   0.3259811E+00   0.5829343E+00   0.1079350E+01   0.1388396E+00   0.5510315E+00  -0.1409292E+04   0.1550614E+05  -0.2522699E+04   0.7552528E+02  -0.1960316E+04
  279.2000  -0.1991284E+00   0.1612463E+01  -0.1316279E-01   0.1778800E-01  -0.1292468E+00   0.1030385E+01   0.2641421E+01   0.1013594E+01   0.1115044E+01   0.9973598E+00  -0.3096521E+00   0.1335072E+00   0.1314262E+01   0.3695630E+00   0.2312191E+00  -0.2112558E+04   0.1566933E+05  -0.1652078E+03   0.1427945E+03  -0.1332917E+04
  279.4000  -0.3093766E+00   0.1529343E+01   0.2321495E+00   0.2376119E-01  -0.8018114E-01   0.9149290E+00   0.2601337E+01   0.1311514E+01   0.1184025E+01   0.1028885E+01  -0.4379380E+00  -0.6329552E+00   0.1067403E+01   0.1618617E+00   0.3146272E+00  -0.3155293E+04   0.1481969E+05   0.2163962E+04   0.1364300E+03  -0.8267139E+03
  279.6000  -0.4159929E+00   0.1326427E+01   0.4283503E+00   0.9265686E-02  -0.1334418E-01   0.8503861E+00   0.2370073E+01   0.1490128E+01   0.1228612E+01   0.1157264E+01  -0.2722156E+00  -0.1330375E+01   0.5937138E+00   0.8154196E-01   0.5793002E+00  -0.4219925E+04   0.1286828E+05   0.4077621E+04  -0.6611453E+02  -0.2385087E+03
  279.8000  -0.5303451E+00   0.1027439E+01   0.5677662E+00  -0.4140693E-01   0.3523643E-01   0.7713274E+00   0.2004634E+01   0.1566082E+01   0.1212474E+01   0.1267652E+01  -0.5691434E+00  -0.1815349E+01   0.1265378E+00  -0.3873509E+00   0.9869643E-01  -0.5366863E+04   0.1001847E+05   0.5488585E+04  -0.6031913E+03   0.1604835E+03
  280.0000  -0.6637691E+00   0.6661611E+00   0.6506736E+00  -0.1426835E+00   0.1706110E-01   0.6224331E+00   0.1550459E+01   0.1522158E+01   0.1080425E+01   0.1199839E+01  -0.6304026E+00  -0.1980432E+01  -0.1702902E+00  -0.6920046E+00  -0.5547040E+00  -0.6659974E+04   0.6582858E+04   0.6408768E+04  -0.1583265E+04   0.2499897E+02
  280.2000  -0.7937049E+00   0.2981218E+00   0.7117069E+00  -0.2772269E+00  -0.4520296E-01   0.4913993E+00   0.1135626E+01   0.1469725E+01   0.9037814E+00   0.1028848E+01  -0.7270955E+00  -0.1654378E+01  -0.1277705E+00  -0.1056696E+01  -0.6400455E+00  -0.7934728E+04   0.3028731E+04   0.7108852E+04  -0.2879290E+04  -0.4786708E+03
  280.4000  -0.9364263E+00  -0.4767552E-01   0.7716121E+00  -0.4618277E+00  -0.1059041E+00   0.2698050E+00   0.8022811E+00   0.1432822E+01   0.5588704E+00   0.8861452E+00  -0.1038824E+01  -0.1519581E+01   0.1015709E+00  -0.1684119E+01  -0.5562155E+00  -0.9260706E+04  -0.3678705E+03   0.7779383E+04  -0.4542002E+04  -0.9932034E+03
  280.6000  -0.1058013E+01  -0.3777006E+00   0.8622956E+00  -0.6408331E+00  -0.1499669E+00   0.5020081E-01   0.4650986E+00   0.1521709E+01   0.1718356E+00   0.7636187E+00  -0.6850245E+00  -0.1445661E+01   0.6138651E+00  -0.1143791E+01  -0.2761805E+00  -0.1035911E+05  -0.3585701E+04   0.8658898E+04  -0.6102252E+04  -0.1355366E+04
  280.8000  -0.1121555E+01  -0.6672748E+00   0.9713345E+00  -0.7213601E+00  -0.1442699E+00  -0.7808803E-01   0.1802392E+00   0.1691687E+01   0.2045927E-01   0.7725694E+00  -0.4267806E+00  -0.1097722E+01   0.7476532E+00  -0.3010073E+00   0.2450055E+00  -0.1092181E+05  -0.6411262E+04   0.9651506E+04  -0.6842976E+04  -0.1311128E+04
  281.0000  -0.1116705E+01  -0.8969925E+00   0.1068221E+01  -0.7108159E+00  -0.1022733E+00  -0.1323109E+00  -0.2057892E-01   0.1882496E+01   0.1183182E-01   0.8534961E+00   0.1999221E+00  -0.7742192E+00   0.6308621E+00   0.1562411E+00   0.3429902E+00  -0.1083004E+05  -0.8672032E+04   0.1050182E+05  -0.6751241E+04  -0.9476138E+03
  281.2000  -0.1013455E+01  -0.1065971E+01   0.1104992E+01  -0.6246475E+00  -0.4485311E-01   0.1570279E-01  -0.1629263E+00   0.1952687E+01   0.9645343E-01   0.9516084E+00   0.8078452E+00  -0.5287216E+00  -0.1855323E-01   0.5591763E+00   0.4704233E+00  -0.9878207E+04  -0.1032689E+05   0.1083880E+05  -0.5925052E+04  -0.4309616E+03
  281.4000  -0.8582965E+00  -0.1168485E+01   0.1078330E+01  -0.4698134E+00   0.1754712E-01   0.1974154E+00  -0.2513990E+00   0.1908652E+01   0.2683514E+00   0.1064183E+01   0.7398971E+00  -0.1192853E+00  -0.1658372E+00   0.9448919E+00   0.3673174E+00  -0.8398250E+04  -0.1130917E+05   0.1061727E+05  -0.4436450E+04   0.1301644E+03
  281.6000  -0.6714267E+00  -0.1179637E+01   0.1018229E+01  -0.2613237E+00   0.6120199E-01   0.3764608E+00  -0.2026310E+00   0.1858895E+01   0.5062617E+00   0.1119898E+01   0.9998745E+00   0.5544258E+00  -0.2777779E+00   0.1083940E+01   0.1582458E+00  -0.6567191E+04  -0.1143958E+05   0.1004471E+05  -0.2423721E+04   0.5476984E+03
  281.8000  -0.4434593E+00  -0.1094060E+01   0.9309109E+00  -0.1992810E-01   0.8608244E-01   0.6324824E+00   0.9935139E-02   0.1798464E+01   0.7587994E+00   0.1138992E+01   0.1146287E+01   0.1202561E+01  -0.1951292E+00   0.1319830E+01   0.2656623E-01  -0.4368087E+04  -0.1070381E+05   0.9181302E+04  -0.6852834E+02   0.8059833E+03
  282.0000  -0.2059301E+00  -0.9350868E+00   0.8274189E+00   0.2568043E+00   0.9450028E-01   0.8726361E+00   0.3699766E+00   0.1780691E+01   0.1094723E+01   0.1118176E+01   0.1019607E+01   0.1469132E+01  -0.2314332E+00   0.1504005E+01  -0.4007217E-01  -0.2050006E+04  -0.9333605E+04   0.8101614E+04   0.2590041E+04   0.9255214E+03
  282.2000   0.2679964E-01  -0.7856715E+00   0.6783981E+00   0.5345703E+00   0.1107235E+00   0.1081054E+01   0.6473873E+00   0.1691630E+01   0.1420985E+01   0.1146020E+01   0.9728237E+00   0.7212584E+00  -0.6467605E+00   0.1444751E+01   0.2846074E+00   0.2560051E+03  -0.7980415E+04   0.6606425E+04   0.5262375E+04   0.1072173E+04
  282.4000   0.2601978E+00  -0.6897508E+00   0.4820060E+00   0.7971851E+00   0.1341935E+00   0.1298717E+01   0.7324654E+00   0.1522473E+01   0.1755516E+01   0.1230854E+01   0.1117466E+01   0.3643926E+00  -0.7667397E+00   0.1328734E+01   0.2079561E+00   0.2558568E+04  -0.7011994E+04   0.4684854E+04   0.7765587E+04   0.1228463E+04
  282.6000   0.5018472E+00  -0.6096606E+00   0.2644092E+00   0.1004531E+01   0.1314126E+00   0.1586168E+01   0.8071638E+00   0.1362889E+01   0.1993195E+01   0.1267541E+01   0.1343638E+01   0.2519456E+00  -0.8013983E+00   0.8098229E+00  -0.1815001E-01   0.4868942E+04  -0.6210237E+04   0.2523336E+04   0.9766424E+04   0.1138313E+04
  282.8000   0.7232257E+00  -0.5538099E+00   0.2221716E-01   0.1141517E+01   0.8095506E-01   0.1893783E+01   0.8164433E+00   0.1172654E+01   0.2129601E+01   0.1213359E+01   0.1062176E+01  -0.3455967E-01  -0.9776835E+00   0.4093787E+00  -0.6519275E+00   0.6933812E+04  -0.5623497E+04   0.1187500E+03   0.1111722E+05   0.6285513E+03
  283.0000   0.8640304E+00  -0.5134337E+00  -0.2422015E+00   0.1202552E+01  -0.3665105E-01   0.2051021E+01   0.7929329E+00   0.9496586E+00   0.2145482E+01   0.9739299E+00   0.2871018E+00  -0.7313813E-01  -0.1125237E+01  -0.2485165E-01  -0.1185659E+01   0.8286008E+04  -0.5177536E+04  -0.2495654E+04   0.1176826E+05  -0.4144053E+03
  283.2000   0.9098358E+00  -0.4781251E+00  -0.5260996E+00   0.1214671E+01  -0.1810518E+00   0.2032732E+01   0.7573306E+00   0.6773147E+00   0.2143594E+01   0.6515951E+00  -0.1856475E+00  -0.1506969E+00  -0.1333971E+01   0.5229056E-01  -0.1297131E+01   0.8794409E+04  -0.4778401E+04  -0.5274464E+04   0.1190504E+05  -0.1649330E+04
  283.4000   0.8951652E+00  -0.4400391E+00  -0.8179489E+00   0.1182508E+01  -0.2843314E+00   0.1967547E+01   0.7151052E+00   0.3634037E+00   0.2134554E+01   0.3940974E+00  -0.3394462E+00  -0.6511144E-01  -0.1444994E+01  -0.2767022E+00  -0.4662094E+00   0.8693031E+04  -0.4344386E+04  -0.8096821E+04   0.1156730E+05  -0.2518705E+04
  283.6000   0.8302267E+00  -0.3791494E+00  -0.1095268E+01   0.1086851E+01  -0.2755625E+00   0.1863535E+01   0.7232062E+00   0.3224451E-01   0.2037185E+01   0.4346151E+00  -0.5815867E+00   0.2243099E+00  -0.1317870E+01  -0.5496705E+00   0.4200561E+00   0.8075780E+04  -0.3720438E+04  -0.1075095E+05   0.1063472E+05  -0.2484286E+04
  283.8000   0.7193513E+00  -0.2879524E+00  -0.1317522E+01   0.9385065E+00  -0.2070294E+00   0.1720204E+01   0.8113521E+00  -0.2098372E+00   0.1887967E+01   0.5513294E+00  -0.7376665E+00   0.4045918E+00  -0.9001817E+00  -0.7749161E+00   0.4736075E+00   0.6994451E+04  -0.2854640E+04  -0.1290339E+05   0.9190162E+04  -0.1885309E+04
  284.0000   0.5612591E+00  -0.1918616E+00  -0.1480402E+01   0.7476779E+00  -0.1094762E+00   0.1519085E+01   0.8925568E+00  -0.4008019E+00   0.1703240E+01   0.6824179E+00  -0.1171367E+01   0.2751832E+00  -0.7696787E+00  -0.9280748E+00   0.6083975E+00   0.5466716E+04  -0.1932647E+04  -0.1446651E+05   0.7326057E+04  -0.9671111E+03
  284.2000   0.3499536E+00  -0.1027618E+00  -0.1569602E+01   0.5180858E+00   0.4840617E-02   0.1186936E+01   0.9471368E+00  -0.5255775E+00   0.1461614E+01   0.8070669E+00  -0.1494836E+01   0.1943798E+00  -0.1523484E+00  -0.1152765E+01   0.5682997E+00   0.3505257E+04  -0.1057596E+04  -0.1530176E+05   0.5103693E+04   0.1498173E+03
  284.4000   0.1368650E+00  -0.2912028E-01  -0.1555122E+01   0.2752836E+00   0.1386146E+00   0.8578553E+00   0.9536718E+00  -0.4790467E+00   0.1223915E+01   0.9553392E+00  -0.1178870E+01  -0.1168918E+00   0.3983741E+00  -0.9328816E+00   0.8197913E+00   0.1529178E+04  -0.2932314E+03  -0.1519157E+05   0.2731969E+04   0.1454920E+04
  284.6000  -0.2810016E-01   0.2624943E-01  -0.1457072E+01   0.3783272E-01   0.2954840E+00   0.6469842E+00   0.8766203E+00  -0.3407726E+00   0.1036927E+01   0.1167351E+01  -0.6745375E+00  -0.2020043E+00   0.7717671E+00  -0.9871978E+00   0.9601663E+00  -0.4893971E+02   0.3655860E+03  -0.1427933E+05   0.3672740E+03   0.2938391E+04
  284.8000  -0.1320598E+00   0.1096044E+00  -0.1295060E+01  -0.2145840E+00   0.4502240E+00   0.5604404E+00   0.8615925E+00  -0.1380931E+00   0.7890232E+00   0.1389083E+01  -0.2218903E+00   0.3242292E+00   0.8609713E+00  -0.1198567E+01   0.8254613E+00  -0.1094075E+04   0.1265575E+04  -0.1273275E+05  -0.2090990E+04   0.4384358E+04
  285.0000  -0.1861975E+00   0.2468724E+00  -0.1097738E+01  -0.4645838E+00   0.5668506E+00   0.5510957E+00   0.9915987E+00   0.3622073E-01   0.5119178E+00   0.1529761E+01  -0.1181645E-01   0.6727175E+00   0.9509259E+00  -0.1075432E+01   0.3855307E+00  -0.1671802E+04   0.2607851E+04  -0.1077887E+05  -0.4483946E+04   0.5503992E+04
  285.2000  -0.2056827E+00   0.4086981E+00  -0.8446926E+00  -0.6688647E+00   0.6292386E+00   0.5714825E+00   0.1139749E+01   0.3082627E+00   0.3250384E+00   0.1552422E+01   0.1472783E+00   0.8619133E+00   0.1378699E+01  -0.5852832E+00  -0.2101401E-01  -0.1897818E+04   0.4198834E+04  -0.8322061E+04  -0.6473453E+04   0.6166536E+04
  285.4000  -0.1942778E+00   0.6152322E+00  -0.5640542E+00  -0.8133214E+00   0.6564044E+00   0.6275203E+00   0.1434028E+01   0.5967660E+00   0.2469501E+00   0.1515899E+01   0.2635653E+00   0.1557233E+01   0.1162548E+01  -0.2325435E+00  -0.1422893E-01  -0.1819519E+04   0.6125603E+04  -0.5586261E+04  -0.7930751E+04   0.6511209E+04
  285.6000  -0.1633925E+00   0.8267339E+00  -0.2780012E+00  -0.9065097E+00   0.6799461E+00   0.6878833E+00   0.1793532E+01   0.8525026E+00   0.2450078E+00   0.1523615E+01   0.2654777E+00   0.1087422E+01   0.1359450E+01   0.3914037E-01   0.9207425E-01  -0.1531129E+04   0.8043899E+04  -0.2758876E+04  -0.8910045E+04   0.6778826E+04
  285.8000  -0.1152572E+00   0.9599329E+00   0.2518620E-01  -0.9627991E+00   0.7025849E+00   0.7542206E+00   0.1956872E+01   0.1170622E+01   0.2758850E+00   0.1549853E+01   0.4004344E+00   0.5505112E+00   0.1384453E+01   0.1745392E+00   0.3593449E+00  -0.1062414E+04   0.9315758E+04   0.1942683E+03  -0.9530889E+04   0.7012128E+04
  286.0000  -0.4248381E-01   0.1025954E+01   0.3214029E+00  -0.9833657E+00   0.7465515E+00   0.8723878E+00   0.2047940E+01   0.1481272E+01   0.3774995E+00   0.1711451E+01   0.5679860E+00   0.8403209E-01   0.1507551E+01   0.3885697E+00   0.7104416E+00  -0.3822407E+03   0.9953027E+04   0.3064285E+04  -0.9847843E+04   0.7344104E+04
  286.2000   0.3815808E-01   0.1004367E+01   0.6042836E+00  -0.1015215E+01   0.7638524E+00   0.9981987E+00   0.1962024E+01   0.1844593E+01   0.4124843E+00   0.1845258E+01   0.4658818E+00  -0.4972451E+00   0.1346602E+01  -0.3788908E+00   0.3177133E+00   0.3756766E+03   0.9818918E+04   0.5733007E+04  -0.1021678E+05   0.7413606E+04
  286.4000   0.1087270E+00   0.9414893E+00   0.8116451E+00  -0.1093329E+01   0.7302278E+00   0.1082262E+01   0.1864798E+01   0.2074957E+01   0.2366326E+00   0.1919455E+01   0.3779497E+00  -0.2203092E+00   0.6465371E+00  -0.6465560E+00   0.1677432E+00   0.1069905E+04   0.9243403E+04   0.7709491E+04  -0.1087678E+05   0.6998175E+04
  286.6000   0.1793702E+00   0.8637972E+00   0.9165567E+00  -0.1140590E+01   0.6260935E+00   0.1179124E+01   0.1840517E+01   0.2137040E+01   0.1378283E+00   0.1898016E+01   0.5340181E+00  -0.3188794E+00  -0.1320711E+00  -0.2078235E+00  -0.5731572E+00   0.1746478E+04   0.8421385E+04   0.8756779E+04  -0.1129188E+05   0.5922392E+04
  286.8000   0.2531804E+00   0.7299560E+00   0.9150843E+00  -0.1147995E+01   0.4328652E+00   0.1327002E+01   0.1724300E+01   0.2000448E+01   0.1057063E+00   0.1703326E+01   0.5343437E+00  -0.8270416E+00  -0.6942914E+00  -0.2267092E+00  -0.9661618E+00   0.2396317E+04   0.7084915E+04   0.8845637E+04  -0.1136340E+05   0.4054229E+04
  287.0000   0.2910719E+00   0.5327497E+00   0.8544737E+00  -0.1141340E+01   0.1885122E+00   0.1405078E+01   0.1482971E+01   0.1831071E+01   0.2267273E-01   0.1470218E+01   0.3590494E-01  -0.1170630E+01  -0.8517767E+00  -0.3339867E+00  -0.1184280E+01   0.2724674E+04   0.5197656E+04   0.8327923E+04  -0.1123231E+05   0.1664302E+04
  287.2000   0.2728962E+00   0.3071591E+00   0.7332096E+00  -0.1099158E+01  -0.9597079E-01   0.1358332E+01   0.1216738E+01   0.1549901E+01  -0.4820364E-01   0.1194483E+01  -0.3287165E+00  -0.1161840E+01  -0.1399348E+01  -0.4709832E-01  -0.1354970E+01   0.2575843E+04   0.3029036E+04   0.7270078E+04  -0.1072351E+05  -0.1137852E+04
  287.4000   0.2137499E+00   0.7366986E-01   0.5879486E+00  -0.9892374E+00  -0.4211902E+00   0.1240261E+01   0.9499528E+00   0.1221016E+01  -0.2142744E-01   0.8540916E+00  -0.6300201E+00  -0.1221812E+01  -0.1050343E+01   0.4640666E+00  -0.1916149E+01   0.2063560E+04   0.7696253E+03   0.6009861E+04  -0.9586067E+04  -0.4312572E+04
  287.6000   0.1299354E+00  -0.1542463E+00   0.4942535E+00  -0.7949992E+00  -0.7983526E+00   0.1060700E+01   0.6880083E+00   0.1062033E+01   0.1582738E+00   0.3241479E+00  -0.6333845E+00  -0.1094967E+01  -0.3447828E+00   0.1060995E+01  -0.2338878E+01   0.1347193E+04  -0.1437566E+04   0.5134107E+04  -0.7697760E+04  -0.7851873E+04
  287.8000   0.6921946E-01  -0.3646422E+00   0.4590499E+00  -0.5408074E+00  -0.1144750E+01   0.9589885E+00   0.4414018E+00   0.1060845E+01   0.4224271E+00  -0.1695906E+00  -0.1539130E+00  -0.1165349E+01   0.3590168E-01   0.1174009E+01  -0.1716968E+01   0.7997894E+03  -0.3459470E+04   0.4733474E+04  -0.5244694E+04  -0.1108864E+05
  288.0000   0.5197445E-01  -0.5521578E+00   0.4438492E+00  -0.2582340E+00  -0.1391922E+01   0.9840542E+00   0.1628685E+00   0.1069942E+01   0.6923939E+00  -0.4817182E+00   0.2201368E+00  -0.9450214E+00   0.2516506E-01   0.1309751E+01  -0.1011384E+01   0.5872399E+03  -0.5193412E+04   0.4551101E+04  -0.2484025E+04  -0.1344193E+05
  288.2000   0.5564111E-01  -0.6565774E+00   0.4471074E+00   0.4516687E-01  -0.1517458E+01   0.1061577E+01   0.3563379E-01   0.1111520E+01   0.9901285E+00  -0.6031727E+00   0.2460963E+00  -0.8575514E-01   0.2824418E+00   0.1354160E+01  -0.4661231E-01   0.5503468E+03  -0.6179354E+04   0.4552499E+04   0.4811973E+03  -0.1468218E+05
  288.4000   0.4977629E-01  -0.6534996E+00   0.4635035E+00   0.3555532E+00  -0.1513136E+01   0.1102019E+01   0.1219738E+00   0.1177308E+01   0.1298567E+01  -0.4953990E+00   0.7129155E-01   0.6225787E+00   0.2324076E+00   0.1461804E+01   0.6070059E+00   0.4566287E+03  -0.6230664E+04   0.4680143E+04   0.3508301E+04  -0.1474734E+05
  288.6000   0.3034640E-01  -0.5780009E+00   0.4847458E+00   0.6615714E+00  -0.1429189E+01   0.1111823E+01   0.3231942E+00   0.1249120E+01   0.1631311E+01  -0.3253917E+00   0.2442629E-01   0.7750134E+00   0.4163532E+00   0.1387641E+01   0.7600478E+00   0.2538828E+03  -0.5611754E+04   0.4856601E+04   0.6463543E+04  -0.1401193E+05
  288.8000   0.1195740E-02  -0.4883388E+00   0.5100949E+00   0.9291818E+00  -0.1291086E+01   0.1111541E+01   0.4627437E+00   0.1353903E+01   0.1908198E+01  -0.1299222E+00  -0.5539962E-01   0.5052040E+00   0.3397413E+00   0.1050781E+01   0.9129659E+00  -0.4337710E+02  -0.4764208E+04   0.5048787E+04   0.9062090E+04  -0.1270831E+05
  289.0000  -0.3641016E-01  -0.3842580E+00   0.5167248E+00   0.1138459E+01  -0.1110727E+01   0.1102049E+01   0.5800182E+00   0.1419754E+01   0.2094144E+01   0.8526343E-01   0.5984083E-03   0.7090091E+00   0.2466898E+00   0.7527175E+00   0.1015214E+01  -0.4332115E+03  -0.3728884E+04   0.5077506E+04   0.1112089E+05  -0.1097254E+05
  289.2000  -0.7661387E-01  -0.2473612E+00   0.5028441E+00   0.1297663E+01  -0.8969792E+00   0.1127373E+01   0.7621523E+00   0.1469833E+01   0.2262482E+01   0.3304211E+00  -0.5842310E-01   0.8905747E+00   0.1104693E+00   0.6217836E+00   0.1089382E+01  -0.8929753E+03  -0.2408871E+04   0.4902842E+04   0.1265391E+05  -0.8915240E+04
